match_id,year,batting_team,bowling_team,venue,city,over,runs_scored_so_far,wickets_fallen,target,result
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,13.0,126,4,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,13.1,126,4,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,13.2,127,4,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,13.3,128,4,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,13.4,128,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,13.5,129,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,14.0,130,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,14.1,131,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,14.2,132,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,14.3,132,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,14.4,132,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,14.5,133,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,15.0,139,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,15.1,139,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,15.2,145,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,15.3,146,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,15.4,146,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,15.5,150,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,16.0,151,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,16.1,152,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,16.2,153,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,16.3,153,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,16.4,154,5,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,16.5,154,6,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,17.0,154,6,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,17.1,156,6,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,17.2,156,6,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,17.3,156,7,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,17.4,156,8,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,17.5,156,8,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,18.0,156,8,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,18.1,157,8,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,18.2,157,8,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,18.3,158,8,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,18.4,164,8,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,18.5,164,9,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,19.0,165,9,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,19.1,165,9,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,19.2,166,9,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,19.3,172,9,208,0
1082591,2017,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,19.4,172,10,208,0
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,0.1,1,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,0.2,5,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,0.2,6,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,0.3,7,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,0.4,7,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,0.5,7,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,1.0,8,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,1.1,12,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,1.2,16,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,1.3,17,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,1.4,18,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,1.5,22,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2.0,23,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2.1,23,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2.2,23,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2.3,29,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2.4,33,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2.5,34,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,3.0,35,0,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,3.1,35,1,185,1
